date-time;year;month;day-of-month;hour;day-of-year;Air_temp;Humidity;Water_cont_65;Water_cont_125;Water_cont_250;Water_cont_500
2014/05/12 22:00;2014;5;12;22;132;8.5;89.6;0.66;0.68;0.68;0.74
2014/05/12 23:00;2014;5;12;23;132;9.1;90.1;0.66;0.68;0.68;0.74
2014/05/13 00:00;2014;5;13;0;133;8.5;90.9;0.66;0.68;0.68;0.74
2014/05/13 01:00;2014;5;13;1;133;8.2;92.1;0.66;0.68;0.68;0.74
2014/05/13 02:00;2014;5;13;2;133;7.0;93.2;0.66;0.68;0.68;0.74
2014/05/13 03:00;2014;5;13;3;133;7.0;95.1;0.66;0.68;0.68;0.74
2014/05/13 04:00;2014;5;13;4;133;7.9;95.2;0.66;0.68;0.68;0.74
2014/05/13 05:00;2014;5;13;5;133;8.4;94.9;0.66;0.68;0.68;0.74
2014/05/13 06:00;2014;5;13;6;133;8.9;94.5;0.66;0.68;0.68;0.74
2014/05/13 07:00;2014;5;13;7;133;9.3;93.1;0.66;0.68;0.68;0.74
2014/05/13 08:00;2014;5;13;8;133;10.3;88.3;0.66;0.68;0.68;0.74
2014/05/13 09:00;2014;5;13;9;133;11.4;76.3;0.66;0.68;0.68;0.74
2014/05/13 10:00;2014;5;13;10;133;11.9;69.4;0.66;0.68;0.68;0.74
2014/05/13 11:00;2014;5;13;11;133;12.9;60.3;0.66;0.68;0.68;0.74
2014/05/13 12:00;2014;5;13;12;133;12.5;64.4;0.66;0.68;0.68;0.74
2014/05/13 13:00;2014;5;13;13;133;12.9;62.5;0.66;0.68;0.68;0.74
2014/05/13 14:00;2014;5;13;14;133;14.0;50.3;0.66;0.68;0.68;0.74
2014/05/13 15:00;2014;5;13;15;133;13.9;46.6;0.66;0.68;0.68;0.74
2014/05/13 16:00;2014;5;13;16;133;13.6;47.0;0.66;0.68;0.68;0.74
2014/05/13 17:00;2014;5;13;17;133;13.0;51.4;0.66;0.68;0.68;0.74
2014/05/13 18:00;2014;5;13;18;133;12.3;56.5;0.66;0.68;0.68;0.74
2014/05/13 19:00;2014;5;13;19;133;10.8;65.7;0.66;0.68;0.68;0.74
2014/05/13 20:00;2014;5;13;20;133;8.7;74.9;0.66;0.68;0.68;0.74
2014/05/13 21:00;2014;5;13;21;133;6.8;82.2;0.66;0.68;0.68;0.74
2014/05/13 22:00;2014;5;13;22;133;5.7;86.1;0.66;0.68;0.68;0.74
2014/05/13 23:00;2014;5;13;23;133;5.2;89.1;0.66;0.68;0.68;0.74
2014/05/14 00:00;2014;5;14;0;134;5.2;90.3;0.66;0.68;0.68;0.74
2014/05/14 01:00;2014;5;14;1;134;4.6;91.1;0.66;0.68;0.68;0.74
2014/05/14 02:00;2014;5;14;2;134;5.1;92.1;0.66;0.68;0.68;0.74
2014/05/14 03:00;2014;5;14;3;134;5.5;91.0;0.66;0.68;0.68;0.74
2014/05/14 04:00;2014;5;14;4;134;5.2;92.7;0.66;0.68;0.68;0.74
2014/05/14 05:00;2014;5;14;5;134;4.8;92.6;0.66;0.68;0.68;0.74
2014/05/14 06:00;2014;5;14;6;134;6.9;92.1;0.66;0.68;0.68;0.74
2014/05/14 07:00;2014;5;14;7;134;9.3;83.6;0.66;0.68;0.68;0.74
2014/05/14 08:00;2014;5;14;8;134;11.3;73.7;0.66;0.68;0.68;0.74
2014/05/14 09:00;2014;5;14;9;134;11.8;68.1;0.66;0.68;0.68;0.74
2014/05/14 10:00;2014;5;14;10;134;12.8;61.2;0.66;0.68;0.68;0.74
2014/05/14 11:00;2014;5;14;11;134;12.3;61.8;0.66;0.68;0.68;0.74
2014/05/14 12:00;2014;5;14;12;134;10.2;84.9;0.66;0.68;0.68;0.74
2014/05/14 13:00;2014;5;14;13;134;12.1;77.1;0.66;0.68;0.68;0.74
2014/05/14 14:00;2014;5;14;14;134;13.1;64.8;0.66;0.68;0.68;0.74
2014/05/14 15:00;2014;5;14;15;134;12.5;66.2;0.66;0.68;0.68;0.74
2014/05/14 16:00;2014;5;14;16;134;12.5;59.7;0.66;0.68;0.68;0.74
2014/05/14 17:00;2014;5;14;17;134;11.9;57.3;0.66;0.68;0.68;0.74
2014/05/14 18:00;2014;5;14;18;134;11.3;56.6;0.66;0.68;0.68;0.74
2014/05/14 19:00;2014;5;14;19;134;10.2;62.4;0.66;0.68;0.68;0.74
2014/05/14 20:00;2014;5;14;20;134;9.0;66.7;0.66;0.68;0.68;0.74
2014/05/14 21:00;2014;5;14;21;134;6.5;77.6;0.66;0.68;0.68;0.74
2014/05/14 22:00;2014;5;14;22;134;5.6;85.3;0.66;0.68;0.68;0.74
2014/05/14 23:00;2014;5;14;23;134;6.3;87.4;0.66;0.68;0.68;0.74
2014/05/15 00:00;2014;5;15;0;135;5.9;87.6;0.66;0.68;0.68;0.74
2014/05/15 01:00;2014;5;15;1;135;5.6;87.5;0.65;0.68;0.68;0.74
2014/05/15 02:00;2014;5;15;2;135;4.7;90.6;0.65;0.68;0.68;0.74
2014/05/15 03:00;2014;5;15;3;135;5.2;90.2;0.65;0.68;0.68;0.74
2014/05/15 04:00;2014;5;15;4;135;5.2;90.1;0.65;0.68;0.68;0.74
2014/05/15 05:00;2014;5;15;5;135;6.0;91.0;0.65;0.68;0.68;0.74
2014/05/15 06:00;2014;5;15;6;135;7.9;86.0;0.65;0.68;0.68;0.74
2014/05/15 07:00;2014;5;15;7;135;9.2;74.9;0.65;0.68;0.68;0.74
2014/05/15 08:00;2014;5;15;8;135;10.1;63.6;0.65;0.68;0.68;0.74
2014/05/15 09:00;2014;5;15;9;135;10.3;60.8;0.65;0.68;0.68;0.74
2014/05/15 10:00;2014;5;15;10;135;10.6;61.3;0.65;0.68;0.68;0.74
2014/05/15 11:00;2014;5;15;11;135;11.4;56.8;0.65;0.68;0.68;0.74
2014/05/15 12:00;2014;5;15;12;135;12.0;57.3;0.65;0.68;0.68;0.74
2014/05/15 13:00;2014;5;15;13;135;12.6;55.2;0.65;0.68;0.68;0.74
2014/05/15 14:00;2014;5;15;14;135;13.1;56.5;0.65;0.68;0.68;0.74
2014/05/15 15:00;2014;5;15;15;135;13.1;56.9;0.64;0.68;0.68;0.74
2014/05/15 16:00;2014;5;15;16;135;13.5;55.9;0.64;0.68;0.68;0.74
2014/05/15 17:00;2014;5;15;17;135;13.5;55.5;0.64;0.68;0.68;0.74
2014/05/15 18:00;2014;5;15;18;135;13.3;57.1;0.63;0.68;0.68;0.74
2014/05/15 19:00;2014;5;15;19;135;12.3;60.6;0.63;0.68;0.68;0.74
2014/05/15 20:00;2014;5;15;20;135;10.6;67.1;0.63;0.68;0.68;0.74
2014/05/15 21:00;2014;5;15;21;135;8.2;78.3;0.63;0.68;0.68;0.74
2014/05/15 22:00;2014;5;15;22;135;7.1;86.8;0.63;0.68;0.68;0.74
2014/05/15 23:00;2014;5;15;23;135;6.0;89.7;0.63;0.68;0.68;0.74
2014/05/16 00:00;2014;5;16;0;136;5.4;92.3;0.63;0.68;0.68;0.74
2014/05/16 01:00;2014;5;16;1;136;4.9;92.8;0.63;0.68;0.68;0.74
2014/05/16 02:00;2014;5;16;2;136;4.4;93.7;0.62;0.68;0.68;0.74
2014/05/16 03:00;2014;5;16;3;136;3.9;93.8;0.62;0.68;0.68;0.74
2014/05/16 04:00;2014;5;16;4;136;2.5;93.7;0.62;0.68;0.68;0.74
2014/05/16 05:00;2014;5;16;5;136;2.5;95.3;0.62;0.68;0.68;0.74
2014/05/16 06:00;2014;5;16;6;136;6.0;95.3;0.62;0.67;0.68;0.74
2014/05/16 07:00;2014;5;16;7;136;9.0;84.1;0.62;0.67;0.68;0.74
2014/05/16 08:00;2014;5;16;8;136;11.3;61.9;0.62;0.67;0.68;0.74
2014/05/16 09:00;2014;5;16;9;136;12.8;49.6;0.62;0.67;0.68;0.74
2014/05/16 10:00;2014;5;16;10;136;14.2;40.4;0.62;0.67;0.68;0.74
2014/05/16 11:00;2014;5;16;11;136;15.5;34.7;0.62;0.68;0.68;0.74
2014/05/16 12:00;2014;5;16;12;136;16.4;34.4;0.62;0.68;0.68;0.74
2014/05/16 13:00;2014;5;16;13;136;17.2;35.8;0.62;0.68;0.68;0.74
2014/05/16 14:00;2014;5;16;14;136;17.7;36.7;0.62;0.68;0.68;0.74
2014/05/16 15:00;2014;5;16;15;136;18.0;37.4;0.61;0.68;0.68;0.74
2014/05/16 16:00;2014;5;16;16;136;18.0;44.1;0.61;0.68;0.68;0.74
2014/05/16 17:00;2014;5;16;17;136;17.7;50.7;0.61;0.68;0.68;0.74
2014/05/16 18:00;2014;5;16;18;136;16.8;57.3;0.61;0.68;0.68;0.74
2014/05/16 19:00;2014;5;16;19;136;15.3;64.3;0.6;0.68;0.68;0.74
2014/05/16 20:00;2014;5;16;20;136;12.9;75.1;0.6;0.68;0.68;0.74
2014/05/16 21:00;2014;5;16;21;136;11.4;80.1;0.6;0.68;0.68;0.74
2014/05/16 22:00;2014;5;16;22;136;10.4;84.0;0.6;0.68;0.68;0.74
2014/05/16 23:00;2014;5;16;23;136;8.7;87.9;0.6;0.68;0.68;0.74
2014/05/17 00:00;2014;5;17;0;137;8.0;92.3;0.6;0.68;0.68;0.74
2014/05/17 01:00;2014;5;17;1;137;7.2;93.4;0.6;0.68;0.68;0.74
2014/05/17 02:00;2014;5;17;2;137;6.0;94.1;0.6;0.68;0.68;0.74
2014/05/17 03:00;2014;5;17;3;137;5.6;95.3;0.59;0.67;0.68;0.74
2014/05/17 04:00;2014;5;17;4;137;5.3;95.0;0.59;0.67;0.68;0.74
2014/05/17 05:00;2014;5;17;5;137;5.0;95.3;0.59;0.67;0.68;0.74
2014/05/17 06:00;2014;5;17;6;137;8.4;95.5;0.59;0.67;0.68;0.74
2014/05/17 07:00;2014;5;17;7;137;11.2;89.0;0.59;0.67;0.68;0.74
2014/05/17 08:00;2014;5;17;8;137;13.4;74.5;0.59;0.67;0.68;0.74
2014/05/17 09:00;2014;5;17;9;137;14.7;68.3;0.59;0.67;0.68;0.74
2014/05/17 10:00;2014;5;17;10;137;15.8;62.3;0.59;0.67;0.68;0.74
2014/05/17 11:00;2014;5;17;11;137;17.0;55.9;0.59;0.67;0.68;0.74
2014/05/17 12:00;2014;5;17;12;137;17.8;50.4;0.59;0.67;0.68;0.74
2014/05/17 13:00;2014;5;17;13;137;18.7;44.7;0.6;0.67;0.68;0.74
2014/05/17 14:00;2014;5;17;14;137;19.6;44.8;0.6;0.67;0.68;0.74
2014/05/17 15:00;2014;5;17;15;137;20.0;46.4;0.6;0.68;0.68;0.74
2014/05/17 16:00;2014;5;17;16;137;20.2;44.6;0.59;0.68;0.68;0.74
2014/05/17 17:00;2014;5;17;17;137;19.7;47.0;0.59;0.67;0.68;0.74
2014/05/17 18:00;2014;5;17;18;137;19.2;49.2;0.59;0.67;0.68;0.74
2014/05/17 19:00;2014;5;17;19;137;17.3;54.1;0.59;0.67;0.68;0.74
2014/05/17 20:00;2014;5;17;20;137;15.6;61.2;0.59;0.67;0.68;0.74
2014/05/17 21:00;2014;5;17;21;137;14.0;70.8;0.59;0.67;0.68;0.74
2014/05/17 22:00;2014;5;17;22;137;11.5;81.9;0.59;0.67;0.69;0.74
2014/05/17 23:00;2014;5;17;23;137;11.0;86.1;0.59;0.67;0.69;0.74
2014/05/18 00:00;2014;5;18;0;138;9.6;92.2;0.58;0.67;0.69;0.74
2014/05/18 01:00;2014;5;18;1;138;8.5;93.0;0.58;0.67;0.69;0.74
2014/05/18 02:00;2014;5;18;2;138;7.8;95.1;0.58;0.67;0.69;0.74
2014/05/18 03:00;2014;5;18;3;138;6.7;94.0;0.58;0.67;0.69;0.74
2014/05/18 04:00;2014;5;18;4;138;6.6;94.6;0.58;0.67;0.69;0.74
2014/05/18 05:00;2014;5;18;5;138;6.8;94.8;0.58;0.67;0.69;0.74
2014/05/18 06:00;2014;5;18;6;138;10.1;95.7;0.58;0.67;0.69;0.74
2014/05/18 07:00;2014;5;18;7;138;13.2;85.5;0.58;0.67;0.69;0.74
2014/05/18 08:00;2014;5;18;8;138;16.3;66.7;0.58;0.67;0.69;0.74
2014/05/18 09:00;2014;5;18;9;138;17.6;57.8;0.58;0.67;0.69;0.74
2014/05/18 10:00;2014;5;18;10;138;18.6;53.6;0.58;0.67;0.69;0.74
2014/05/18 11:00;2014;5;18;11;138;19.3;52.7;0.58;0.67;0.68;0.74
2014/05/18 12:00;2014;5;18;12;138;20.2;51.8;0.58;0.67;0.68;0.74
2014/05/18 13:00;2014;5;18;13;138;20.8;50.4;0.58;0.67;0.68;0.74
2014/05/18 14:00;2014;5;18;14;138;21.5;43.2;0.58;0.68;0.68;0.74
2014/05/18 15:00;2014;5;18;15;138;21.9;39.8;0.58;0.68;0.68;0.74
2014/05/18 16:00;2014;5;18;16;138;21.8;38.7;0.58;0.68;0.68;0.74
2014/05/18 17:00;2014;5;18;17;138;21.4;38.3;0.58;0.68;0.68;0.74
2014/05/18 18:00;2014;5;18;18;138;19.4;44.9;0.58;0.68;0.68;0.74
2014/05/18 19:00;2014;5;18;19;138;18.1;50.1;0.58;0.68;0.69;0.74
2014/05/18 20:00;2014;5;18;20;138;15.2;66.3;0.58;0.68;0.69;0.74
2014/05/18 21:00;2014;5;18;21;138;12.6;80.7;0.58;0.67;0.69;0.74
2014/05/18 22:00;2014;5;18;22;138;11.2;89.7;0.57;0.67;0.69;0.74
2014/05/18 23:00;2014;5;18;23;138;10.7;86.5;0.57;0.67;0.69;0.74
2014/05/19 00:00;2014;5;19;0;139;12.8;79.7;0.57;0.67;0.69;0.74
2014/05/19 01:00;2014;5;19;1;139;11.9;83.9;0.57;0.67;0.69;0.74
2014/05/19 02:00;2014;5;19;2;139;11.5;84.4;0.57;0.67;0.69;0.74
2014/05/19 03:00;2014;5;19;3;139;9.0;91.2;0.57;0.67;0.69;0.74
2014/05/19 04:00;2014;5;19;4;139;8.4;93.4;0.57;0.67;0.69;0.74
2014/05/19 05:00;2014;5;19;5;139;8.4;94.7;0.57;0.67;0.69;0.74
2014/05/19 06:00;2014;5;19;6;139;12.1;92.7;0.57;0.67;0.69;0.74
2014/05/19 07:00;2014;5;19;7;139;15.5;74.8;0.57;0.67;0.69;0.74
2014/05/19 08:00;2014;5;19;8;139;17.0;70.4;0.57;0.67;0.69;0.74
2014/05/19 09:00;2014;5;19;9;139;18.8;64.9;0.57;0.67;0.69;0.74
2014/05/19 10:00;2014;5;19;10;139;20.4;58.6;0.57;0.67;0.69;0.74
2014/05/19 11:00;2014;5;19;11;139;21.5;54.0;0.57;0.67;0.69;0.74
2014/05/19 12:00;2014;5;19;12;139;22.5;47.4;0.57;0.67;0.69;0.74
2014/05/19 13:00;2014;5;19;13;139;23.0;44.4;0.57;0.67;0.68;0.74
2014/05/19 14:00;2014;5;19;14;139;23.5;43.5;0.57;0.67;0.68;0.74
2014/05/19 15:00;2014;5;19;15;139;23.8;41.3;0.57;0.68;0.68;0.74
2014/05/19 16:00;2014;5;19;16;139;23.8;41.1;0.57;0.68;0.68;0.74
2014/05/19 17:00;2014;5;19;17;139;23.7;40.0;0.56;0.67;0.68;0.74
2014/05/19 18:00;2014;5;19;18;139;23.0;41.7;0.56;0.67;0.69;0.74
2014/05/19 19:00;2014;5;19;19;139;21.5;46.1;0.56;0.67;0.69;0.74
2014/05/19 20:00;2014;5;19;20;139;19.3;52.1;0.56;0.67;0.69;0.74
2014/05/19 21:00;2014;5;19;21;139;17.2;60.2;0.56;0.67;0.69;0.74
2014/05/19 22:00;2014;5;19;22;139;18.1;58.9;0.56;0.67;0.69;0.74
2014/05/19 23:00;2014;5;19;23;139;18.7;58.9;0.55;0.67;0.69;0.74
2014/05/20 00:00;2014;5;20;0;140;18.3;60.8;0.55;0.66;0.69;0.74
2014/05/20 01:00;2014;5;20;1;140;17.2;65.5;0.55;0.66;0.69;0.74
2014/05/20 02:00;2014;5;20;2;140;15.2;74.3;0.55;0.66;0.69;0.75
2014/05/20 03:00;2014;5;20;3;140;14.4;79.4;0.55;0.66;0.69;0.75
2014/05/20 04:00;2014;5;20;4;140;14.5;79.9;0.55;0.66;0.69;0.75
2014/05/20 05:00;2014;5;20;5;140;15.5;77.2;0.55;0.66;0.69;0.75
2014/05/20 06:00;2014;5;20;6;140;16.5;74.2;0.55;0.66;0.69;0.75
2014/05/20 07:00;2014;5;20;7;140;18.0;68.9;0.55;0.66;0.69;0.75
2014/05/20 08:00;2014;5;20;8;140;20.5;58.8;0.55;0.66;0.69;0.75
2014/05/20 09:00;2014;5;20;9;140;22.1;49.5;0.55;0.66;0.69;0.75
2014/05/20 10:00;2014;5;20;10;140;22.6;48.4;0.55;0.66;0.68;0.75
2014/05/20 11:00;2014;5;20;11;140;23.2;47.7;0.54;0.66;0.68;0.75
2014/05/20 12:00;2014;5;20;12;140;24.9;41.0;0.54;0.66;0.68;0.75
2014/05/20 13:00;2014;5;20;13;140;25.5;38.2;0.54;0.66;0.68;0.75
2014/05/20 14:00;2014;5;20;14;140;25.8;37.7;0.54;0.66;0.68;0.75
2014/05/20 15:00;2014;5;20;15;140;25.1;39.4;0.54;0.66;0.68;0.75
2014/05/20 16:00;2014;5;20;16;140;23.8;48.5;0.54;0.66;0.68;0.75
2014/05/20 17:00;2014;5;20;17;140;22.2;56.0;0.54;0.66;0.68;0.75
2014/05/20 18:00;2014;5;20;18;140;21.1;69.8;0.54;0.66;0.68;0.75
2014/05/20 19:00;2014;5;20;19;140;19.9;76.1;0.54;0.66;0.68;0.75
2014/05/20 20:00;2014;5;20;20;140;18.3;76.9;0.54;0.66;0.68;0.75
2014/05/20 21:00;2014;5;20;21;140;16.4;86.6;0.53;0.66;0.69;0.75
2014/05/20 22:00;2014;5;20;22;140;16.5;88.4;0.53;0.66;0.69;0.75
2014/05/20 23:00;2014;5;20;23;140;16.9;85.4;0.53;0.66;0.69;0.75
2014/05/21 00:00;2014;5;21;0;141;15.8;84.4;0.53;0.66;0.69;0.75
2014/05/21 01:00;2014;5;21;1;141;14.4;88.0;0.53;0.66;0.69;0.75
2014/05/21 02:00;2014;5;21;2;141;13.9;90.1;0.53;0.66;0.69;0.75
2014/05/21 03:00;2014;5;21;3;141;13.3;90.8;0.53;0.65;0.69;0.75
2014/05/21 04:00;2014;5;21;4;141;12.9;93.5;0.53;0.65;0.69;0.75
2014/05/21 05:00;2014;5;21;5;141;12.6;94.1;0.53;0.65;0.69;0.75
2014/05/21 06:00;2014;5;21;6;141;13.9;93.3;0.53;0.65;0.69;0.75
2014/05/21 07:00;2014;5;21;7;141;15.8;85.1;0.53;0.65;0.69;0.75
2014/05/21 08:00;2014;5;21;8;141;17.4;76.9;0.53;0.65;0.69;0.75
2014/05/21 09:00;2014;5;21;9;141;18.9;69.4;0.53;0.65;0.69;0.75
2014/05/21 10:00;2014;5;21;10;141;19.9;64.5;0.53;0.66;0.69;0.75
2014/05/21 11:00;2014;5;21;11;141;20.1;63.4;0.53;0.66;0.68;0.75
2014/05/21 12:00;2014;5;21;12;141;20.2;65.0;0.53;0.66;0.68;0.75
2014/05/21 13:00;2014;5;21;13;141;20.5;66.1;0.53;0.66;0.68;0.75
2014/05/21 14:00;2014;5;21;14;141;21.2;61.0;0.53;0.66;0.68;0.75
2014/05/21 15:00;2014;5;21;15;141;20.5;60.4;0.53;0.66;0.68;0.75
2014/05/21 16:00;2014;5;21;16;141;21.1;61.0;0.53;0.66;0.68;0.75
2014/05/21 17:00;2014;5;21;17;141;20.7;60.8;0.53;0.66;0.69;0.75
2014/05/21 18:00;2014;5;21;18;141;20.2;63.5;0.53;0.66;0.69;0.75
2014/05/21 19:00;2014;5;21;19;141;20.1;64.3;0.53;0.66;0.69;0.75
2014/05/21 20:00;2014;5;21;20;141;20.7;62.2;0.53;0.66;0.69;0.75
2014/05/21 21:00;2014;5;21;21;141;20.2;66.7;0.53;0.66;0.69;0.75
2014/05/21 22:00;2014;5;21;22;141;19.9;66.7;0.52;0.66;0.69;0.75
2014/05/21 23:00;2014;5;21;23;141;17.6;76.9;0.52;0.66;0.69;0.75
2014/05/22 00:00;2014;5;22;0;142;17.8;81.5;0.52;0.65;0.69;0.75
2014/05/22 01:00;2014;5;22;1;142;17.5;84.8;0.52;0.65;0.69;0.75
2014/05/22 02:00;2014;5;22;2;142;17.2;85.7;0.52;0.65;0.69;0.75
2014/05/22 03:00;2014;5;22;3;142;17.2;83.2;0.52;0.65;0.69;0.75
2014/05/22 04:00;2014;5;22;4;142;16.6;84.9;0.52;0.65;0.69;0.75
2014/05/22 05:00;2014;5;22;5;142;16.2;76.0;0.52;0.65;0.69;0.75
2014/05/22 06:00;2014;5;22;6;142;15.6;72.9;0.52;0.65;0.69;0.75
2014/05/22 07:00;2014;5;22;7;142;15.9;71.7;0.52;0.65;0.69;0.75
2014/05/22 08:00;2014;5;22;8;142;17.5;64.6;0.52;0.65;0.69;0.75
2014/05/22 09:00;2014;5;22;9;142;18.5;57.3;0.52;0.65;0.69;0.75
2014/05/22 10:00;2014;5;22;10;142;19.6;51.6;0.52;0.65;0.69;0.75
2014/05/22 11:00;2014;5;22;11;142;20.5;43.4;0.52;0.65;0.69;0.75
2014/05/22 12:00;2014;5;22;12;142;21.2;40.9;0.52;0.65;0.69;0.75
2014/05/22 13:00;2014;5;22;13;142;20.8;42.4;0.52;0.65;0.69;0.75
2014/05/22 14:00;2014;5;22;14;142;20.9;48.1;0.52;0.65;0.69;0.75
2014/05/22 15:00;2014;5;22;15;142;21.4;50.1;0.52;0.65;0.69;0.75
2014/05/22 16:00;2014;5;22;16;142;22.0;44.3;0.51;0.65;0.69;0.75
2014/05/22 17:00;2014;5;22;17;142;20.7;53.0;0.51;0.66;0.69;0.75
2014/05/22 18:00;2014;5;22;18;142;20.0;57.1;0.51;0.66;0.69;0.75
2014/05/22 19:00;2014;5;22;19;142;19.2;60.4;0.51;0.66;0.69;0.75
2014/05/22 20:00;2014;5;22;20;142;18.0;58.1;0.51;0.65;0.69;0.75
2014/05/22 21:00;2014;5;22;21;142;17.1;62.8;0.51;0.65;0.69;0.75
2014/05/22 22:00;2014;5;22;22;142;16.3;66.6;0.51;0.65;0.69;0.75
2014/05/22 23:00;2014;5;22;23;142;15.6;71.0;0.5;0.65;0.69;0.75
2014/05/23 00:00;2014;5;23;0;143;14.8;77.9;0.5;0.65;0.69;0.75
2014/05/23 01:00;2014;5;23;1;143;14.3;82.5;0.5;0.65;0.69;0.75
2014/05/23 02:00;2014;5;23;2;143;14.2;83.2;0.5;0.65;0.69;0.75
2014/05/23 03:00;2014;5;23;3;143;13.6;85.2;0.5;0.65;0.69;0.75
2014/05/23 04:00;2014;5;23;4;143;13.2;87.8;0.5;0.65;0.69;0.75
2014/05/23 05:00;2014;5;23;5;143;13.3;88.6;0.5;0.64;0.69;0.75
2014/05/23 06:00;2014;5;23;6;143;14.2;86.5;0.5;0.64;0.69;0.75
2014/05/23 07:00;2014;5;23;7;143;14.8;83.5;0.5;0.64;0.69;0.75
2014/05/23 08:00;2014;5;23;8;143;15.2;80.9;0.5;0.64;0.69;0.75
2014/05/23 09:00;2014;5;23;9;143;16.2;75.2;0.5;0.64;0.69;0.75
2014/05/23 10:00;2014;5;23;10;143;16.8;68.9;0.5;0.64;0.69;0.75
2014/05/23 11:00;2014;5;23;11;143;17.9;59.2;0.5;0.64;0.69;0.75
2014/05/23 12:00;2014;5;23;12;143;17.7;58.7;0.5;0.64;0.69;0.75
2014/05/23 13:00;2014;5;23;13;143;18.0;57.1;0.5;0.64;0.69;0.75
2014/05/23 14:00;2014;5;23;14;143;18.8;51.8;0.5;0.64;0.69;0.75
2014/05/23 15:00;2014;5;23;15;143;19.6;48.0;0.5;0.64;0.69;0.75
2014/05/23 16:00;2014;5;23;16;143;19.2;49.5;0.5;0.64;0.69;0.75
2014/05/23 17:00;2014;5;23;17;143;19.1;52.0;0.5;0.64;0.69;0.75
2014/05/23 18:00;2014;5;23;18;143;19.4;49.7;0.5;0.64;0.69;0.75
2014/05/23 19:00;2014;5;23;19;143;18.1;61.3;0.49;0.64;0.69;0.75
2014/05/23 20:00;2014;5;23;20;143;16.5;70.0;0.49;0.64;0.69;0.75
2014/05/23 21:00;2014;5;23;21;143;15.4;74.8;0.49;0.64;0.69;0.75
2014/05/23 22:00;2014;5;23;22;143;14.6;73.9;0.49;0.64;0.69;0.75
2014/05/23 23:00;2014;5;23;23;143;14.2;73.9;0.49;0.64;0.69;0.75
2014/05/24 00:00;2014;5;24;0;144;14.3;75.2;0.49;0.64;0.69;0.75
2014/05/24 01:00;2014;5;24;1;144;14.2;78.5;0.49;0.64;0.69;0.75
2014/05/24 02:00;2014;5;24;2;144;13.8;81.6;0.49;0.63;0.69;0.75
2014/05/24 03:00;2014;5;24;3;144;13.3;85.0;0.49;0.63;0.69;0.75
2014/05/24 04:00;2014;5;24;4;144;13.4;85.3;0.48;0.63;0.69;0.75
2014/05/24 05:00;2014;5;24;5;144;13.7;84.0;0.48;0.63;0.69;0.75
2014/05/24 06:00;2014;5;24;6;144;14.5;83.0;0.48;0.63;0.69;0.75
2014/05/24 07:00;2014;5;24;7;144;16.1;74.1;0.48;0.63;0.69;0.75
2014/05/24 08:00;2014;5;24;8;144;16.2;70.1;0.48;0.63;0.69;0.75
2014/05/24 09:00;2014;5;24;9;144;16.0;71.1;0.48;0.63;0.68;0.75
2014/05/24 10:00;2014;5;24;10;144;16.5;67.3;0.48;0.63;0.68;0.75
2014/05/24 11:00;2014;5;24;11;144;17.6;58.9;0.48;0.63;0.68;0.75
2014/05/24 12:00;2014;5;24;12;144;17.7;55.1;0.48;0.63;0.68;0.75
2014/05/24 13:00;2014;5;24;13;144;18.5;51.3;0.48;0.63;0.68;0.75
2014/05/24 14:00;2014;5;24;14;144;18.6;48.3;0.48;0.63;0.68;0.75
2014/05/24 15:00;2014;5;24;15;144;18.6;45.3;0.48;0.63;0.68;0.75
2014/05/24 16:00;2014;5;24;16;144;18.8;44.6;0.48;0.63;0.68;0.75
2014/05/24 17:00;2014;5;24;17;144;18.5;44.1;0.48;0.63;0.68;0.75
2014/05/24 18:00;2014;5;24;18;144;17.7;46.3;0.48;0.63;0.68;0.75
2014/05/24 19:00;2014;5;24;19;144;16.8;46.4;0.47;0.63;0.68;0.75
2014/05/24 20:00;2014;5;24;20;144;13.5;60.3;0.47;0.63;0.68;0.75
2014/05/24 21:00;2014;5;24;21;144;13.0;62.1;0.47;0.63;0.68;0.75
2014/05/24 22:00;2014;5;24;22;144;11.2;71.0;0.47;0.63;0.68;0.75
2014/05/24 23:00;2014;5;24;23;144;9.8;81.3;0.47;0.63;0.68;0.75
2014/05/25 00:00;2014;5;25;0;145;10.1;78.2;0.47;0.63;0.68;0.75
2014/05/25 01:00;2014;5;25;1;145;9.5;81.6;0.47;0.62;0.68;0.75
2014/05/25 02:00;2014;5;25;2;145;9.7;81.3;0.46;0.62;0.68;0.75
2014/05/25 03:00;2014;5;25;3;145;9.0;83.8;0.46;0.62;0.68;0.75
2014/05/25 04:00;2014;5;25;4;145;8.5;85.7;0.46;0.62;0.68;0.75
2014/05/25 05:00;2014;5;25;5;145;9.8;83.4;0.46;0.62;0.68;0.75
2014/05/25 06:00;2014;5;25;6;145;12.1;79.2;0.46;0.62;0.68;0.75
2014/05/25 07:00;2014;5;25;7;145;14.0;74.3;0.46;0.62;0.68;0.75
2014/05/25 08:00;2014;5;25;8;145;15.6;70.5;0.46;0.62;0.68;0.75
2014/05/25 09:00;2014;5;25;9;145;16.9;65.2;0.46;0.62;0.68;0.75
2014/05/25 10:00;2014;5;25;10;145;17.7;58.1;0.46;0.62;0.68;0.75
2014/05/25 11:00;2014;5;25;11;145;18.8;52.2;0.46;0.62;0.68;0.75
